6,10,4,1314,657.0,762,552,22050.0,148.49242404917499,0.06457209587097168,20349.347226170918,1
6,22,10,5214,1042.8,1360,856,156994.8,396.225693260798,0.7418069839477539,7028.78257124528,1
6,24,10,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,1.1066279411315918,4710.707010225498,1
6,28,13,4659,665.5714285714286,1360,43,1325055.7142857146,1151.1106438069776,0.7708399295806885,6044.0563873414585,1
6,24,10,5974,597.4,1360,31,2415072.4,1554.0503209355866,0.7067289352416992,8453.02873860246,2
6,11,4,1314,657.0,762,552,22050.0,148.49242404917499,0.11911392211914062,11031.456076861488,1
6,22,10,5214,1042.8,1360,856,156994.8,396.225693260798,0.6647489070892334,7843.563102391219,1
6,25,11,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,1.160555124282837,4491.815934397227,1
6,26,11,4676,668.0,1360,59,1305666.0,1142.657428978607,0.8340001106262207,5606.713884592845,1
6,24,10,5958,595.8,1360,31,2405171.6,1550.861567000743,0.4252030849456787,14012.127877108785,2
6,11,5,1314,657.0,762,552,22050.0,148.49242404917499,0.04284381866455078,30669.5350918197,1
6,24,10,5214,1042.8,1360,855,157246.8,396.54356633288097,0.9676220417022705,5388.467578546858,1
6,24,10,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,1.1299231052398682,4613.588283862332,1
6,27,12,4658,665.4285714285714,1360,42,1326301.7142857143,1151.6517330711201,0.7068271636962891,6590.012720565815,1
6,39,15,8099,578.5,1280,31,2585759.5,1608.0296949994424,0.36827898025512695,21991.480465133744,1
6,29,14,11131,795.0714285714286,1360,31,3563278.928571429,1887.6649407591988,0.35131406784057617,31683.900586216118,2
6,11,5,1313,656.5,761,552,21840.5,147.78531726798843,0.06252193450927734,21000.629783858814,1
6,22,10,5215,1043.0,1360,856,156872.0,396.0707007593468,0.8034579753875732,6490.694174122026,1
6,24,10,5214,1042.8,1360,855,157246.8,396.54356633288097,1.0280790328979492,5071.594530337591,1
6,26,12,4643,663.2857142857143,1360,42,1313769.4285714284,1146.197813892274,0.8783581256866455,5285.998801878667,1
6,24,10,5958,595.8,1360,31,2405171.6,1550.861567000743,0.42576098442077637,13993.7669678811,2
6,10,4,1313,656.5,761,552,21840.5,147.78531726798843,0.11476397514343262,11440.872437182537,1
6,23,10,5215,1043.0,1360,856,156872.0,396.0707007593468,0.968986988067627,5381.909214694261,1
6,22,10,5214,1042.8,1360,856,156994.8,396.225693260798,0.7638061046600342,6826.339784650873,1
6,27,12,4675,667.8571428571429,1360,59,1305352.857142857,1142.5203968169922,0.8277239799499512,5648.018075159157,1
6,24,10,5958,595.8,1360,31,2405171.6,1550.861567000743,0.47164201736450195,12632.462292678734,2
6,11,5,1313,656.5,761,552,21840.5,147.78531726798843,0.05916118621826172,22193.605029418875,1
6,23,11,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,0.9463660717010498,5508.4392349673635,1
6,23,10,5215,1043.0,1360,856,156872.0,396.0707007593468,0.8518509864807129,6121.962740860282,1
6,26,11,4658,665.4285714285714,1360,42,1326301.7142857143,1151.6517330711201,0.8092129230499268,5756.210593429451,1
6,24,10,5958,595.8,1360,31,2405171.5999999996,1550.8615670007428,0.5915389060974121,10072.03404304714,2
6,10,4,1313,656.5,761,552,21840.5,147.78531726798843,0.06250715255737305,21005.5961002998,1
6,22,10,5198,1039.6,1360,856,161097.2,401.36915676220065,0.6996119022369385,7429.83357398569,1
6,22,10,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,0.7015159130096436,7431.050248931899,1
6,27,12,4675,667.8571428571429,1360,58,1306884.857142857,1143.190647767404,0.8354711532592773,5595.645022287414,1
6,29,14,11131,795.0714285714286,1360,31,3563278.928571429,1887.6649407591988,0.5693368911743164,19550.814592465907,2
6,10,4,1313,656.5,761,552,21840.5,147.78531726798843,0.05755615234375,22812.504772004242,1
6,24,11,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,1.4728069305419922,3539.4999112895393,1
6,23,11,5214,1042.8,1360,856,156994.8,396.225693260798,1.3252429962158203,3934.3728017340018,1
6,28,13,4674,667.7142857142857,1360,58,1306571.4285714289,1143.053554550892,1.1528260707855225,4054.384367639422,1
6,24,10,5974,597.4,1360,31,2415072.4,1554.0503209355866,0.5828020572662354,10250.478572471751,2
6,10,4,1314,657.0,762,552,22050.0,148.49242404917499,0.04321098327636719,30408.93542264401,1
6,22,10,5215,1043.0,1360,856,156872.0,396.0707007593468,0.7584290504455566,6876.055178709634,1
6,22,10,5213,1042.6,1360,855,157369.19999999998,396.69786992117815,0.7491888999938965,6958.191719127805,1
6,27,12,4675,667.8571428571429,1360,58,1306884.857142857,1143.190647767404,0.628695011138916,7436.038010753381,1
6,24,10,5974,597.4,1360,31,2415072.4,1554.0503209355866,0.3457958698272705,17276.08835520242,2
6,10,4,1313,656.5,761,552,21840.5,147.78531726798843,0.1781139373779297,7371.685895719777,1
6,22,10,5214,1042.8,1360,855,157246.8,396.54356633288097,0.7736010551452637,6739.908077065557,1
6,22,10,5214,1042.8,1360,856,156994.8,396.225693260798,0.7780301570892334,6701.539718597307,1
6,27,12,4675,667.8571428571429,1360,58,1306884.857142857,1143.190647767404,1.0191378593444824,4587.2106085893,1
